"No.","Time","Source","Destination","Protocol","Length","Info"
"12951","32.099027","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12952","32.099027","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12953","32.099027","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12954","32.099027","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12955","32.099547","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"12956","32.101371","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12957","32.101371","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12958","32.101371","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12959","32.101371","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12960","32.101371","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12961","32.101371","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12962","32.101371","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12963","32.101371","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12964","32.101997","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"12965","32.104404","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12966","32.104404","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12967","32.104404","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12968","32.104404","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12969","32.104404","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12970","32.104404","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12971","32.104404","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12972","32.104404","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12973","32.105510","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"12974","32.107363","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12975","32.107363","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12976","32.107363","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12977","32.107363","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12978","32.107363","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12979","32.107363","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12980","32.107363","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12981","32.109843","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12982","32.109843","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12983","32.109843","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12984","32.109843","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12985","32.109843","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12986","32.109843","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12987","32.110255","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"12988","32.112148","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12989","32.112148","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12990","32.112148","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12991","32.112148","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12992","32.112148","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12993","32.112148","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12994","32.112148","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12995","32.112148","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12996","32.112148","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12997","32.112148","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12998","32.112360","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"12999","32.112795","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"13000","32.116137","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13001","32.116137","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13002","32.116137","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13003","32.116137","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13004","32.116137","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13005","32.116137","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13006","32.116137","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13007","32.116137","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13008","32.116137","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13009","32.116137","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13010","32.116276","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13011","32.116276","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13012","32.116276","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13013","32.116276","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13014","32.116519","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"13015","32.116557","192.168.29.155","192.168.29.1","DNS","87","Standard query 0x888e A safebrowsing.googleapis.com"
"13016","32.116748","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"13017","32.117481","192.168.29.155","192.168.29.1","DNS","87","Standard query 0x519f AAAA safebrowsing.googleapis.com"
"13018","32.121406","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13019","32.121406","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13020","32.121406","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13021","32.121406","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13022","32.121406","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13023","32.121406","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13024","32.121406","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13025","32.121406","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13026","32.121406","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13027","32.121406","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13028","32.121465","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","103","60108  >  443 Len=41"
"13029","32.121524","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13030","32.121734","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"13031","32.125524","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13032","32.125524","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13033","32.125524","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13034","32.125524","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13035","32.125524","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13036","32.125524","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13037","32.125524","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13038","32.125524","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13039","32.125524","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13040","32.125543","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","98","60108  >  443 Len=36"
"13041","32.125611","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13042","32.125611","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13043","32.125863","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"13044","32.126138","2405:201:5c0a:48e6::c0a8:1d01","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","DNS","123","Standard query response 0x888e A safebrowsing.googleapis.com A 172.217.167.10"
"13045","32.126708","2405:201:5c0a:48e6::c0a8:1d01","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","DNS","135","Standard query response 0x519f AAAA safebrowsing.googleapis.com AAAA 2404:6800:4002:80a::200a"
"13046","32.127694","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:80a::200a","QUIC","1392","Initial, DCID=f313cb7b3fac7483, PKN: 1, CRYPTO, PADDING"
"13047","32.129675","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","98","60108  >  443 Len=36"
"13048","32.129740","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13049","32.129740","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13050","32.129740","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13051","32.129740","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13052","32.129740","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13053","32.129740","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13054","32.132043","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13055","32.132043","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13056","32.132043","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13057","32.132043","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13058","32.132043","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13059","32.132043","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13060","32.132043","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13061","32.132043","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13062","32.132043","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13063","32.132413","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"13064","32.132603","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13065","32.132603","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13066","32.132603","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13067","32.132603","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13068","32.136663","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","98","60108  >  443 Len=36"
"13069","32.136874","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13070","32.136874","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13071","32.136874","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13072","32.136874","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13073","32.136874","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13074","32.136874","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13075","32.139168","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13076","32.139168","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13077","32.139168","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13078","32.139168","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13079","32.139168","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13080","32.139168","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13081","32.139168","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13082","32.139168","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13083","32.139168","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13084","32.139456","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"13085","32.139615","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13086","32.142824","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13087","32.142824","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13088","32.142824","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13089","32.142824","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13090","32.142824","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13091","32.142824","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13092","32.143053","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"13093","32.143143","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13094","32.143143","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13095","32.143143","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13096","32.143143","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13097","32.143143","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13098","32.143351","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"13099","32.147021","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13100","32.147021","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13101","32.147021","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13102","32.147021","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13103","32.147021","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13104","32.147021","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13105","32.147021","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13106","32.147021","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13107","32.147329","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13108","32.147329","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13109","32.147329","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13110","32.147458","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","97","60108  >  443 Len=35"
"13111","32.150756","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","98","60108  >  443 Len=36"
"13112","32.150989","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13113","32.150989","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13114","32.150989","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13115","32.150989","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13116","32.150989","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13117","32.150989","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13118","32.150989","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13119","32.153639","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13120","32.153639","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13121","32.153639","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"13122","32.153639","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
